Number Start Coordinate Stop Coordinate Color/Hardness 
698 : 16 86 17 87 0.7313371160 
699 : 65 273 65 274 0.7314575805 
700 : 9 235 8 236 0.7314935065 
701 : 22 120 22 119 0.7315132661 
702 : 22 119 22 118 0.7316275078 
703 : 194 176 195 177 0.7317073171 
704 : 14 217 14 216 0.7317162005 
705 : 55 31 55 30 0.7317861086 
706 : 16 81 17 80 0.7317866833 
707 : 56 19 57 20 0.7319160419 
708 : 11 233 10 232 0.7319792159 
709 : 9 241 10 240 0.7320719955 
710 : 195 97 195 96 0.7321428571 
711 : 88 271 87 271 0.7322301024 
712 : 20 208 20 209 0.7323383706 
713 : 72 254 72 255 0.7323383706 
714 : 22 135 23 134 0.7325980689 
715 : 121 280 122 279 0.7326480990 
716 : 16 208 16 207 0.7326983361 
717 : 12 228 12 229 0.7327320085 
718 : 195 100 194 100 0.7327922870 
719 : 183 101 184 101 0.7327922870 
720 : 62 277 63 278 0.7329371817 
721 : 106 121 105 122 0.7329606747 
722 : 21 144 21 145 0.7330316742 
723 : 18 115 19 116 0.7330337683 
724 : 38 66 38 67 0.7330756089 
725 : 22 90 23 90 0.7332999826 
726 : 14 216 15 215 0.7333300502 
727 : 25 148 26 149 0.7333646322 
728 : 54 26 54 25 0.7334338629 
729 : 65 270 64 271 0.7337971748 
730 : 193 103 194 103 0.7338399835 
731 : 194 103 195 104 0.7339181287 
732 : 109 215 108 215 0.7339331367 
733 : 188 100 189 100 0.7339886572 
734 : 17 80 16 80 0.7340465772 
735 : 10 232 10 233 0.7341399608 
736 : 97 273 98 274 0.7341762792 
737 : 63 278 63 279 0.7342163355 
738 : 22 141 22 142 0.7342294757 
739 : 194 100 193 100 0.7345503896 
740 : 20 127 21 127 0.7347079391 
741 : 8 101 9 102 0.7347590357 
742 : 8 236 9 236 0.7347636177 
743 : 11 101 10 100 0.7349446278 
744 : 22 138 21 138 0.7349618545 
745 : 113 278 113 279 0.7350118435 
746 : 16 92 15 92 0.7350699224 
747 : 18 84 19 84 0.7350870061 
748 : 20 123 20 124 0.7351073541 
749 : 29 70 28 70 0.7351410054 
750 : 120 278 120 277 0.7355216622 
751 : 22 142 23 143 0.7356374808 
752 : 111 218 110 217 0.7357159791 
753 : 200 105 199 105 0.7357485823 
754 : 71 252 71 251 0.7358287685 
755 : 185 101 184 101 0.7358478956 
756 : 63 279 63 280 0.7358600322 
757 : 16 205 16 206 0.7359767892 
758 : 10 233 11 234 0.7360119048 
759 : 9 236 8 235 0.7360119048 
760 : 110 217 109 216 0.7360165759 
761 : 81 117 80 116 0.7361000043 
762 : 193 181 193 182 0.7362204724 
763 : 197 32 198 31 0.7362316437 
764 : 108 215 109 216 0.7362334802 
765 : 9 99 9 98 0.7363170840 
766 : 18 191 18 192 0.7363593713 
767 : 95 265 95 264 0.7364716922 
768 : 18 192 19 193 0.7364864865 
769 : 109 216 109 217 0.7364912850 
770 : 69 17 70 18 0.7364930226 
771 : 112 222 113 223 0.7365244709 
772 : 113 223 114 222 0.7366850694 
773 : 21 80 20 81 0.7366893722 
774 : 15 92 15 91 0.7366960460 
775 : 20 120 20 119 0.7367498776 
776 : 12 85 12 86 0.7367590656 
777 : 28 151 29 152 0.7367637845 
778 : 190 100 189 100 0.7370104962 
779 : 12 229 11 230 0.7370210728 
780 : 158 34 159 35 0.7370585824 
781 : 15 133 15 134 0.7370757919 
782 : 61 279 61 278 0.7371292488 
783 : 11 234 11 235 0.7371395728 
784 : 113 279 114 278 0.7373006740 
785 : 19 193 19 192 0.7374149660 
786 : 23 148 22 147 0.7375091676 
787 : 26 149 26 150 0.7375511876 
788 : 83 102 84 102 0.7375990779 
789 : 113 277 114 276 0.7376644737 
790 : 193 100 194 99 0.7376651982 
791 : 11 231 11 230 0.7377622378 
792 : 15 213 15 214 0.7378227700 
793 : 23 134 23 135 0.7378900792 
794 : 25 143 24 142 0.7379319884 
795 : 22 92 21 92 0.7380841151 
796 : 89 99 88 99 0.7381439003 
797 : 88 99 87 100 0.7381769902 
798 : 17 92 16 93 0.7381962498 
799 : 19 116 18 116 0.7383123965 
800 : 108 213 107 212 0.7383579154 
801 : 23 135 24 134 0.7383771240 
802 : 71 17 70 18 0.7384063182 
803 : 15 91 16 90 0.7384081148 
804 : 176 174 177 174 0.7384453441 
805 : 20 136 21 137 0.7384538608 
806 : 66 254 66 255 0.7384685299 
807 : 200 35 199 35 0.7384795018 
808 : 22 118 21 118 0.7385480628 
809 : 11 230 12 230 0.7385614386 
810 : 95 270 95 269 0.7385884651 
811 : 17 113 18 114 0.7387238752 
812 : 199 31 198 31 0.7388297872 
813 : 107 212 107 213 0.7388392857 
814 : 18 116 18 117 0.7388512471 
815 : 9 102 9 101 0.7388887050 
816 : 43 86 42 86 0.7389389097 
817 : 184 101 184 100 0.7389550757 
818 : 21 125 20 126 0.7389720999 
819 : 55 30 55 29 0.7389971140 
820 : 17 89 16 88 0.7390121098 
821 : 18 119 18 118 0.7390752358 
822 : 20 78 19 77 0.7392306701 
823 : 56 25 56 26 0.7392362483 
824 : 87 100 86 100 0.7393037955 
825 : 13 107 14 108 0.7393060989 
826 : 19 77 18 76 0.7393638949 
827 : 38 62 37 63 0.7393968912 
828 : 20 209 20 210 0.7394109159 
829 : 12 230 11 229 0.7395833333 
830 : 11 106 10 107 0.7396446050 
831 : 54 25 55 24 0.7396861550 
832 : 61 71 60 71 0.7399817851 
833 : 42 86 41 87 0.7400404105 
834 : 107 108 108 108 0.7400581658 
835 : 17 193 17 194 0.7401062615 
836 : 22 121 22 122 0.7403433476 
837 : 16 206 16 207 0.7403476805 
838 : 16 207 17 206 0.7403476805 
839 : 25 151 26 150 0.7405602652 
840 : 19 94 19 93 0.7406316041 
841 : 191 103 190 103 0.7408001222 
842 : 23 123 22 122 0.7410376168 
843 : 57 72 58 72 0.7410974646 
844 : 13 212 13 211 0.7411513859 
845 : 43 65 42 66 0.7411693324 
846 : 122 269 122 268 0.7411887979 
847 : 182 100 182 101 0.7412289771 
848 : 18 195 19 195 0.7413907915 
849 : 17 125 18 125 0.7414634146 
850 : 66 256 66 255 0.7414977871 
851 : 94 107 94 108 0.7415999242 
852 : 60 71 59 72 0.7416062933 
853 : 115 226 116 226 0.7416573576 
854 : 18 117 18 118 0.7416788340 
855 : 23 125 24 126 0.7417459940 
856 : 24 142 23 143 0.7417592593 
857 : 24 139 24 138 0.7417648926 
858 : 12 89 12 88 0.7418838111 
859 : 9 98 10 99 0.7419899034 
860 : 109 217 110 216 0.7420501699 
861 : 95 264 96 264 0.7420634921 
862 : 24 126 24 125 0.7420796682 
863 : 15 114 15 113 0.7421934107 
864 : 93 117 92 118 0.7422072444 
865 : 66 255 67 254 0.7422453704 
866 : 10 107 10 106 0.7423686718 
867 : 19 195 19 196 0.7423929031 
868 : 16 209 16 210 0.7424463227 
869 : 10 238 10 239 0.7424463227 
870 : 82 120 82 119 0.7424536857 
871 : 90 272 89 272 0.7426872128 
872 : 21 127 20 126 0.7427430333 
873 : 93 274 94 275 0.7428571429 
874 : 117 228 117 227 0.7428605145 
875 : 114 275 114 276 0.7428931124 
876 : 24 144 23 143 0.7428943028 
877 : 70 18 71 18 0.7429658312 
878 : 15 214 15 215 0.7430193920 
879 : 85 101 84 102 0.7430384360 
880 : 84 102 84 101 0.7430624703 
881 : 189 100 188 99 0.7431567564 
882 : 18 114 18 113 0.7431899256 
883 : 97 280 98 279 0.7432150831 
884 : 10 116 9 115 0.7433224476 
885 : 62 72 63 72 0.7433335162 
886 : 17 194 17 195 0.7434484812 
887 : 71 258 70 257 0.7434532312 
888 : 98 279 98 280 0.7435859701 
889 : 72 248 71 249 0.7436203000 
890 : 200 100 199 100 0.7437255186 
891 : 106 112 106 111 0.7437749699 
892 : 63 72 64 71 0.7438367187 
893 : 9 101 10 100 0.7440689548 
894 : 182 101 181 100 0.7441891650 
895 : 184 100 183 100 0.7442424669 
896 : 8 235 8 234 0.7442778852 
897 : 20 126 19 125 0.7442869058 
898 : 82 119 81 118 0.7445432099 
899 : 117 227 116 226 0.7445900049 
900 : 11 228 11 229 0.7446169772 
901 : 59 32 59 31 0.7446228277 
902 : 94 255 94 254 0.7446511128 
903 : 15 215 15 216 0.7448161189 
904 : 98 274 99 274 0.7448307089 
905 : 21 132 21 131 0.7448313039 
906 : 58 72 59 72 0.7448490107 
907 : 116 226 116 227 0.7448616601 
908 : 18 113 18 112 0.7449211707 
909 : 80 116 79 115 0.7449677252 
910 : 21 128 21 129 0.7449857318 
911 : 83 123 83 122 0.7449934124 
912 : 64 71 63 71 0.7449940579 
913 : 16 88 17 87 0.7450036545 
914 : 59 31 60 31 0.7450451827 
915 : 40 62 41 62 0.7450638386 
916 : 19 93 20 94 0.7451597744 
917 : 186 101 187 101 0.7452396408 
918 : 23 90 22 91 0.7452789758 
919 : 9 232 10 231 0.7454776262 
920 : 20 124 19 125 0.7454906093 
921 : 23 143 24 143 0.7455643390 
922 : 16 93 15 93 0.7456110299 
923 : 34 67 34 68 0.7456123680 
924 : 14 218 13 218 0.7456293706 
925 : 29 152 29 153 0.7456531955 
926 : 15 79 15 78 0.7457261736 
927 : 14 108 15 108 0.7457642876 
928 : 7 240 7 241 0.7458452419 
929 : 24 138 24 137 0.7458532695 
930 : 21 116 21 115 0.7458791472 
931 : 195 177 196 177 0.7459016393 
932 : 18 118 17 117 0.7459139318 
933 : 83 122 82 122 0.7460007932 
934 : 190 181 190 182 0.7460317460 
935 : 71 251 71 250 0.7461735749 
936 : 28 150 27 151 0.7462197881 
937 : 15 78 16 78 0.7462384468 
938 : 118 228 119 229 0.7462839520 
939 : 24 125 23 126 0.7464059650 
940 : 56 26 55 27 0.7464180006 
941 : 18 125 19 125 0.7464514652 
942 : 11 229 10 229 0.7465299041 
943 : 18 190 19 191 0.7465396672 
944 : 63 15 63 14 0.7465956995 
945 : 42 93 41 94 0.7466014964 
946 : 110 216 110 215 0.7466618404 
947 : 23 140 24 141 0.7466718955 
948 : 65 267 65 266 0.7467532468 
949 : 199 35 198 35 0.7469225264 
950 : 18 89 18 90 0.7471830436 
951 : 109 214 110 215 0.7472173286 
952 : 22 130 21 131 0.7472470268 
953 : 80 272 80 271 0.7472627737 
954 : 187 101 186 102 0.7473404255 
955 : 10 231 9 231 0.7473409802 
956 : 79 115 78 114 0.7473555044 
957 : 21 92 21 93 0.7473571668 
958 : 180 100 179 100 0.7473854778 
959 : 16 211 16 210 0.7474881797 
960 : 95 266 95 267 0.7475034897 
961 : 70 107 70 106 0.7475084175 
962 : 105 125 105 126 0.7475247525 
963 : 19 192 19 191 0.7475997390 
964 : 63 280 64 279 0.7475997390 
965 : 40 66 41 66 0.7476309453 
966 : 21 138 21 137 0.7476586771 
967 : 21 131 22 132 0.7477064220 
968 : 80 271 80 270 0.7477443609 
969 : 110 219 109 218 0.7477972860 
970 : 31 93 30 94 0.7478979087 
971 : 41 87 41 86 0.7480058369 
972 : 21 95 20 95 0.7480170032 
973 : 71 18 72 17 0.7480437616 
974 : 10 229 10 230 0.7481751825 
975 : 10 100 9 100 0.7481982464 
976 : 24 141 24 140 0.7482218179 
977 : 12 227 11 227 0.7482269504 
978 : 59 72 60 72 0.7482677196 
979 : 179 100 179 99 0.7482800812 
980 : 54 32 53 32 0.7483279631 
981 : 55 27 56 27 0.7483639048 
982 : 62 276 61 277 0.7483771930 
983 : 16 90 17 91 0.7484049443 
984 : 109 218 109 219 0.7484129745 
985 : 20 73 21 72 0.7484537869 
986 : 110 215 110 214 0.7484720403 
987 : 181 100 181 99 0.7485318939 
988 : 63 71 62 71 0.7485945480 
989 : 122 268 122 267 0.7486274259 
990 : 88 19 87 19 0.7486450574 
991 : 15 93 14 93 0.7486938805 
992 : 65 71 65 70 0.7487490695 
993 : 9 100 10 99 0.7488081199 
994 : 104 134 104 135 0.7488319856 
995 : 24 143 25 144 0.7488744478 
996 : 186 102 185 102 0.7489074744 
997 : 186 176 186 175 0.7489711934 
998 : 70 106 69 106 0.7489939927 
999 : 122 270 121 271 0.7489969745 
1000 : 65 70 66 71 0.7490398805 
1001 : 105 122 105 121 0.7490463559 
1002 : 21 72 22 71 0.7491136110 
1003 : 15 112 16 112 0.7491256554 
1004 : 32 69 31 68 0.7492203939 
1005 : 21 115 21 114 0.7492273720 
1006 : 20 81 19 81 0.7492948384 
1007 : 82 102 81 102 0.7493007989 
1008 : 80 103 79 103 0.7493418758 
1009 : 20 210 19 211 0.7494334525 
1010 : 21 129 22 129 0.7494396015 
1011 : 25 146 26 147 0.7494398174 
1012 : 24 134 24 135 0.7494589999 
1013 : 22 147 21 146 0.7494776688 
1014 : 105 121 106 122 0.7496025029 
1015 : 72 255 72 256 0.7497383569 
1016 : 23 88 23 87 0.7497995603 
1017 : 114 276 114 277 0.7499165832 
1018 : 16 112 15 113 0.7499205727 
1019 : 19 84 18 83 0.7500126872 
1020 : 122 267 122 266 0.7500394533 
1021 : 60 31 60 30 0.7500476317 
1022 : 19 191 19 190 0.7500938438 
1023 : 104 135 104 136 0.7501502170 
1024 : 16 210 17 209 0.7501984127 
1025 : 67 24 67 23 0.7502422293 
1026 : 22 140 22 139 0.7503561254 
1027 : 55 24 56 24 0.7505197505 
1028 : 30 94 30 95 0.7505699619 
1029 : 24 135 23 136 0.7506140351 
1030 : 24 140 25 141 0.7506891019 
1031 : 21 145 20 144 0.7507446622 
1032 : 66 253 67 254 0.7507958075 
1033 : 67 254 67 253 0.7507961150 
1034 : 53 32 52 31 0.7509017987 
1035 : 21 137 20 136 0.7509823848 
1036 : 195 104 194 104 0.7509931383 
1037 : 182 175 183 175 0.7510373444 
1038 : 61 277 61 278 0.7510378025 
1039 : 22 122 23 122 0.7511108568 
1040 : 23 136 24 137 0.7511312217 
1041 : 44 85 45 84 0.7511482679 
1042 : 86 100 86 99 0.7512902683 
1043 : 62 71 61 72 0.7513118629 
1044 : 72 106 72 105 0.7513182946 
1045 : 12 107 13 106 0.7513886815 
1046 : 106 122 105 123 0.7514354675 
1047 : 196 99 197 100 0.7514492754 
1048 : 96 264 96 263 0.7515037594 
1049 : 67 253 68 253 0.7515723270 
1050 : 23 133 22 132 0.7516916240 
1051 : 25 141 26 142 0.7517417417 
1052 : 107 213 108 212 0.7517440386 
1053 : 66 71 67 71 0.7517671738 
1054 : 106 114 106 115 0.7518774052 
1055 : 67 23 68 24 0.7519237422 
1056 : 54 73 55 73 0.7519962909 
1057 : 78 103 79 103 0.7520625475 
1058 : 192 177 192 176 0.7520661157 
1059 : 106 115 105 116 0.7520777136 
1060 : 190 175 189 175 0.7521008403 
1061 : 11 235 11 236 0.7521526419 
1062 : 11 236 11 237 0.7521526419 
1063 : 16 204 17 205 0.7522265949 
1064 : 109 102 109 103 0.7522824868 
1065 : 71 104 72 105 0.7522834996 
1066 : 82 277 82 278 0.7523018190 
1067 : 108 108 108 109 0.7523094438 
1068 : 66 257 65 256 0.7523784568 
1069 : 14 80 15 81 0.7524033192 
1070 : 94 275 94 276 0.7524662721 
1071 : 23 122 22 123 0.7526824034 
1072 : 25 129 24 128 0.7527096821 
1073 : 60 30 60 29 0.7527364146 
1074 : 157 58 158 57 0.7527432355 
1075 : 29 153 28 152 0.7528178403 
1076 : 107 211 108 212 0.7528178403 
1077 : 22 132 22 131 0.7528486220 
1078 : 44 92 43 93 0.7528571960 
1079 : 164 27 165 26 0.7529715887 
1080 : 68 17 69 18 0.7529755815 
1081 : 13 127 13 128 0.7529761905 
1082 : 185 181 184 181 0.7529880478 
1083 : 198 182 197 182 0.7529880478 
1084 : 114 225 113 224 0.7530089629 
1085 : 45 84 44 84 0.7530315303 
1086 : 55 29 54 29 0.7530483656 
1087 : 189 175 188 175 0.7531380753 
1088 : 198 31 197 31 0.7531498674 
1089 : 36 96 36 97 0.7531979684 
1090 : 81 118 80 117 0.7531991469 
1091 : 68 114 67 114 0.7532853612 
1092 : 68 24 68 23 0.7533392028 
1093 : 22 129 21 130 0.7533836099 
1094 : 22 131 23 131 0.7534348957 
1095 : 161 30 160 31 0.7535164437 
1096 : 13 211 13 210 0.7535389282 
1097 : 14 89 15 88 0.7535798009 
1098 : 8 234 8 233 0.7536861796 
1099 : 87 271 86 272 0.7537733222 
1100 : 197 34 196 33 0.7538253405 
1101 : 113 221 113 220 0.7538307112 
1102 : 23 131 23 132 0.7538938053 
1103 : 41 94 41 95 0.7539456454 
1104 : 36 97 35 97 0.7539485322 
1105 : 67 71 68 71 0.7540060161 
1106 : 187 180 186 179 0.7540322581 
1107 : 73 104 72 105 0.7540383881 
1108 : 105 123 105 124 0.7540396341 
1109 : 72 109 71 108 0.7540749501 
1110 : 111 221 110 220 0.7541469194 
1111 : 183 175 184 175 0.7541666667 
1112 : 192 176 193 177 0.7541666667 
1113 : 42 66 41 66 0.7542361091 
1114 : 17 87 17 86 0.7542599476 
1115 : 52 78 51 78 0.7542753789 
1116 : 20 183 20 184 0.7543057764 
1117 : 20 184 20 185 0.7543057764 
1118 : 64 271 63 272 0.7544161809 
1119 : 121 271 122 272 0.7544168994 
1120 : 83 125 83 124 0.7544180126 
1121 : 95 267 95 268 0.7544372294 
1122 : 20 207 20 206 0.7544836116 
1123 : 23 132 24 133 0.7544845731 
1124 : 64 70 63 70 0.7545601924 
1125 : 82 263 83 263 0.7545888793 
1126 : 23 87 22 88 0.7546269428 
1127 : 16 212 16 213 0.7546798030 
1128 : 21 118 21 117 0.7547452547 
1129 : 122 272 122 271 0.7547733516 
1130 : 183 100 184 99 0.7547738244 
1131 : 78 114 77 113 0.7547790189 
1132 : 69 106 69 105 0.7548805153 
1133 : 83 124 82 123 0.7548945783 
1134 : 41 62 42 62 0.7549165966 
1135 : 186 183 187 183 0.7549407115 
1136 : 90 97 91 96 0.7550392324 
1137 : 18 76 19 75 0.7550978975 
1138 : 26 144 26 143 0.7551010101 
1139 : 19 190 20 191 0.7551845510 
1140 : 112 219 113 220 0.7552248324 
1141 : 27 151 28 152 0.7552703452 
1142 : 19 212 19 211 0.7552721702 
1143 : 95 248 94 249 0.7553997421 
1144 : 61 278 60 279 0.7554073540 
1145 : 96 171 96 170 0.7554701828 
1146 : 24 128 24 127 0.7555105713 
1147 : 12 86 13 86 0.7555174737 
1148 : 79 103 79 102 0.7555812352 
1149 : 77 113 76 113 0.7555846070 
1150 : 84 129 84 128 0.7556584362 
1151 : 177 174 178 175 0.7557011076 
1152 : 39 94 38 95 0.7557362538 
1153 : 60 72 61 72 0.7557425124 
1154 : 105 168 106 167 0.7559523810 
1155 : 65 274 65 275 0.7559766494 
1156 : 61 72 60 73 0.7560822329 
1157 : 16 109 15 108 0.7560839009 
1158 : 175 174 174 173 0.7561686403 
1159 : 200 178 199 177 0.7561983471 
1160 : 50 79 51 78 0.7562017784 
1161 : 105 126 105 127 0.7562376238 
1162 : 105 124 106 123 0.7562480951 
1163 : 17 86 17 85 0.7562531152 
1164 : 63 70 62 70 0.7562828800 
1165 : 186 175 187 176 0.7563025210 
1166 : 188 175 188 176 0.7563025210 
1167 : 20 95 20 94 0.7563468411 
1168 : 33 64 34 64 0.7563544809 
1169 : 111 163 110 164 0.7564386097 
1170 : 107 167 106 167 0.7564386097 
1171 : 69 105 70 105 0.7565217758 
1172 : 57 20 56 21 0.7565464896 
1173 : 26 143 27 144 0.7565489065 
1174 : 19 125 20 125 0.7565509994 
1175 : 181 99 180 99 0.7566422897 
1176 : 89 256 89 257 0.7566498316 
1177 : 72 105 72 104 0.7566993857 
1178 : 84 128 84 127 0.7568273092 
1179 : 71 250 71 249 0.7568439701 
1180 : 21 117 20 116 0.7568953829 
1181 : 197 100 197 99 0.7569234524 
1182 : 4 257 4 256 0.7569444444 
1183 : 62 275 62 274 0.7570361478 
1184 : 21 93 20 94 0.7570528643 
1185 : 12 88 12 87 0.7570720230 
1186 : 112 275 112 274 0.7571032571 
1187 : 63 32 63 31 0.7571650237 
1188 : 5 253 5 252 0.7572420635 
1189 : 159 56 158 57 0.7572486814 
1190 : 184 175 185 176 0.7573221757 
1191 : 188 176 187 176 0.7573221757 
1192 : 20 119 21 119 0.7574355177 
1193 : 70 105 71 105 0.7574485231 
1194 : 106 167 106 168 0.7574703557 
1195 : 9 231 10 230 0.7574770259 
1196 : 93 265 92 265 0.7574770259 
1197 : 21 130 20 129 0.7574991466 
1198 : 25 130 25 131 0.7575107296 
1199 : 20 182 21 183 0.7575737502 
1200 : 16 228 16 227 0.7576190476 
1201 : 13 86 12 87 0.7576327569 
1202 : 16 227 16 226 0.7577338293 
1203 : 23 74 24 73 0.7578232934 
1204 : 75 112 76 113 0.7578468689 
1205 : 18 83 18 82 0.7578577891 
1206 : 63 272 62 273 0.7578849722 
1207 : 63 14 64 15 0.7578863329 
1208 : 106 168 105 169 0.7579365079 
1209 : 34 98 34 99 0.7579794916 
1210 : 120 277 120 276 0.7579844961 
1211 : 95 269 95 268 0.7580086580 
1212 : 116 227 115 227 0.7580123861 
1213 : 24 127 23 126 0.7580982236 
1214 : 75 103 75 102 0.7581074364 
1215 : 51 78 51 79 0.7581237070 
1216 : 26 133 26 132 0.7581361218 
1217 : 73 250 73 251 0.7581528944 
1218 : 46 80 47 79 0.7582310455 
1219 : 13 218 12 217 0.7582385144 
1220 : 11 227 10 226 0.7582385144 
1221 : 17 205 17 206 0.7583105300 
1222 : 187 99 188 99 0.7583192229 
1223 : 193 177 194 177 0.7583333333 
1224 : 196 177 195 176 0.7583333333 
1225 : 84 127 83 126 0.7583564049 
1226 : 15 113 14 112 0.7583654340 
1227 : 14 207 14 206 0.7583793430 
1228 : 20 185 19 186 0.7584358247 
1229 : 71 108 72 108 0.7584500138 
1230 : 191 175 191 176 0.7584745763 
1231 : 68 71 68 70 0.7585100962 
1232 : 26 132 27 133 0.7585470085 
1233 : 104 136 104 137 0.7585664532 
1234 : 68 23 69 23 0.7585821953 
1235 : 24 137 24 136 0.7586126060 
1236 : 79 102 80 102 0.7586463778 
1237 : 132 259 132 260 0.7589237668 
1238 : 16 225 17 224 0.7589728153 
1239 : 86 99 87 99 0.7590812458 
1240 : 112 274 113 274 0.7590841757 
1241 : 75 102 74 103 0.7590910931 
1242 : 122 271 121 270 0.7591082017 
1243 : 184 96 183 95 0.7591213389 
1244 : 66 70 67 70 0.7591370584 
1245 : 72 104 71 105 0.7591526222 
1246 : 24 149 24 150 0.7591772452 
1247 : 186 179 185 179 0.7591836735 
1248 : 91 96 91 95 0.7593059293 
1249 : 70 254 70 253 0.7593376973 
1250 : 15 203 16 203 0.7593710554 
1251 : 92 265 91 264 0.7594414292 
1252 : 96 263 96 262 0.7594808188 
1253 : 195 176 196 176 0.7594936709 
1254 : 71 69 70 70 0.7595464915 
1255 : 67 114 67 113 0.7595844206 
1256 : 23 130 24 129 0.7595844743 
1257 : 195 96 194 97 0.7595919797 
1258 : 54 29 55 28 0.7596015569 
1259 : 71 245 71 244 0.7596153846 
1260 : 68 70 67 70 0.7596196561 
1261 : 67 113 66 113 0.7596233850 
1262 : 179 99 180 99 0.7596299793 
1263 : 69 18 70 19 0.7596406229 
1264 : 64 72 65 72 0.7596911735 
1265 : 160 31 159 32 0.7597143204 
1266 : 12 231 12 232 0.7597392868 
1267 : 180 99 179 98 0.7597905282 
1268 : 64 277 64 278 0.7598071651 
1269 : 64 16 63 16 0.7599884618 
1270 : 96 170 97 171 0.7600000000 
1271 : 97 171 98 171 0.7600000000 
1272 : 22 139 21 138 0.7600762527 
1273 : 193 97 192 97 0.7601063830 
1274 : 10 230 9 230 0.7601579521 
1275 : 72 108 71 107 0.7602192868 
1276 : 82 122 82 123 0.7602459016 
1277 : 174 173 173 173 0.7603305785 
1278 : 34 99 33 99 0.7603786812 
1279 : 30 95 29 96 0.7603902424 
1280 : 108 167 108 166 0.7603990213 
1281 : 64 30 63 31 0.7604166667 
1282 : 78 115 79 116 0.7604690462 
1283 : 10 226 11 226 0.7604961832 
1284 : 187 176 187 175 0.7605042017 
1285 : 198 177 199 177 0.7605042017 
1286 : 199 177 200 177 0.7605042017 
1287 : 63 31 64 31 0.7605606968 
1288 : 72 256 72 257 0.7605818313 
1289 : 80 102 81 102 0.7606554750 
1290 : 51 79 50 78 0.7606563054 
1291 : 27 133 27 134 0.7606658048 
1292 : 184 99 183 99 0.7607430819 
1293 : 63 16 64 15 0.7608653379 
1294 : 190 103 189 103 0.7608730413 
1295 : 72 102 73 102 0.7609158060 
1296 : 15 216 15 217 0.7609205960 
1297 : 158 57 159 57 0.7609474191 
1298 : 108 166 109 166 0.7609561753 
1299 : 199 105 198 105 0.7609961395 
1300 : 17 224 17 223 0.7610204082 
1301 : 20 94 19 95 0.7610224090 
1302 : 70 253 70 252 0.7610566168 
1303 : 122 273 122 274 0.7610851395 
1304 : 192 97 193 96 0.7611626469 
1305 : 87 19 88 18 0.7611698450 
1306 : 28 152 29 151 0.7611978175 
1307 : 64 31 63 30 0.7612008127 
1308 : 30 154 31 155 0.7612564170 
1309 : 19 187 19 188 0.7612787356 
1310 : 24 136 25 135 0.7612969990 
1311 : 70 70 69 70 0.7613260054 
1312 : 80 117 79 116 0.7613752641 
1313 : 4 256 4 255 0.7614005713 
1314 : 117 87 116 87 0.7614703557 
1315 : 64 278 64 279 0.7614736035 
1316 : 185 176 185 175 0.7615062762 
1317 : 191 177 191 176 0.7615062762 
1318 : 197 177 197 176 0.7615062762 
1319 : 100 170 99 170 0.7615261044 
